927,Nepalese,cheap,Midland Beach,8:47,23:48,3,true
928,Vietnamese,cheap,Livingston,8:37,22:41,1,false
929,Spanish,cheap,Manhattan Valley,8:49,22:35,4,true
930,Sri Lankan,expensive,Brookville,8:32,22:22,1,true
931,Pakistani,medium,Baychester,8:49,23:26,5,true
932,Salad,medium,Prospect Heights,8:52,23:01,5,true
933,Turkish,cheap,Heartland Village,8:52,22:02,4,true
934,Caribbean,expensive,Forest Hills Gardens,8:45,22:17,2,true
935,Vegan,medium,Prospect Park South,8:39,23:01,4,false
936,Pakistani,expensive,Sunset Park,8:07,22:52,4,true
937,Puerto Rican,cheap,Morrisania,8:07,22:41,4,true
938,Vegetarian,medium,Eltingville,8:26,23:53,3,false
939,Uzbek,expensive,Weeksville,8:14,23:31,5,false
940,Polish,medium,Sunnyside,8:25,23:47,1,true
941,Subs,cheap,Steinway,8:14,22:49,3,true
942,Turkish,cheap,Broadway Junction,8:47,22:41,2,true
943,Turkish,cheap,Chinatown,8:42,22:21,3,false
944,Szechwan,expensive,Civic Center,8:22,23:09,4,true
945,Szechwan,expensive,Kings Highway,8:15,22:25,3,true
946,Argentinian,medium,Ridgewood,8:56,22:59,4,true
947,Vietnamese,cheap,Chinatown,8:12,22:33,2,true
948,Mongolian,cheap,Riverdale,8:09,23:54,2,true
949,Southwestern,cheap,Spring Creek,8:37,23:14,5,false
950,Ribs,expensive,East Harlem,8:49,22:09,4,true
951,Russian,cheap,Great Kills,8:06,22:56,1,true
952,Salad,cheap,Allerton,8:42,22:02,1,true
953,Argentinian,cheap,Herald Square,8:02,22:28,3,true
954,Tex-Mex  Thai,expensive,Co-op City,8:06,22:00,5,false
955,Persian,medium,Riverdale,8:25,23:38,5,false
956,Vegan,medium,Old Place,8:50,22:37,3,false
957,Austrian,medium,Clearview,8:28,22:17,4,true
958,Russian,expensive,Egbertville,8:52,23:24,5,false
959,Vietnamese,expensive,Hunters Point,8:18,23:07,2,false
960,Senegalese,medium,Westerleigh,8:51,22:16,3,false
961,Uzbek,expensive,New Brighton,8:18,23:13,5,false
962,Southwestern,cheap,DUMBO,8:50,23:56,1,false
963,Caribbean,medium,Riverdale,8:58,22:32,2,true
964,Steakhouses,medium,Chinatown,8:25,22:00,4,false
965,Steakhouses,cheap,Greenridge,8:59,22:42,1,false
966,Uzbek,expensive,Park Hill,8:24,23:06,1,false
967,Southwestern,medium,Graniteville,8:18,22:57,3,true
968,Ukrainian,medium,Flatlands,8:35,22:52,2,true
969,Portuguese,medium,Travis,8:13,23:33,2,false
970,Sri Lankan,expensive,New Dorp Beach,8:00,23:50,4,true
971,Pizza,medium,Fieldston,8:48,22:06,2,false
972,Senegalese,expensive,Manhattanville,8:16,23:46,1,true
973,Senegalese,cheap,North Corona,8:06,23:25,2,true
974,Ukrainian,cheap,Clifton,8:23,23:02,3,true
975,Subs,cheap,Stuyvesant Heights,8:32,23:30,1,true
976,Senegalese,expensive,Bathgate,8:21,22:50,3,false
977,Tex-Mex  Thai,medium,College Point,8:56,22:00,1,true
978,Sushi,cheap,Chinatown,8:33,23:08,5,true
979,Vietnamese,medium,Marble Hill,8:14,22:56,3,false
980,Ribs,medium,Westerleigh,8:27,22:12,1,true
981,Salad,expensive,Rosedale,8:44,22:35,5,false
982,Australian,expensive,Blissville,8:41,22:21,5,true
983,Persian,cheap,Gramercy,8:58,22:45,2,true
984,Salad,medium,Boerum Hill,8:44,23:17,1,false
985,Persian,cheap,Fresh Meadows,8:33,22:01,1,false
986,Arabian,cheap,Marble Hill,8:26,22:13,3,true
987,Steakhouses,expensive,Grasmere,8:23,22:20,2,false
988,Sri Lankan,expensive,Bay Ridge,8:07,23:24,5,true
989,Nepalese,expensive,Coney Island,8:58,23:16,3,false
990,Pasta,expensive,Oakland Gardens,8:25,23:15,4,false
991,Argentinian,medium,Grant City,8:28,23:32,4,false
992,Cantonese,expensive,Clearview,8:36,23:06,1,true
993,Austrian,medium,New Dorp,8:47,22:31,5,false
994,Persian,medium,Clinton Hill,8:40,23:07,3,false
995,Portuguese,cheap,Flatiron,8:03,23:50,5,true
996,Tex-Mex  Thai,cheap,Glen Oaks,8:24,23:53,1,true
997,Steakhouses,cheap,Morris Park,8:49,23:33,1,false
998,Steakhouses,cheap,Marble Hill,8:33,23:20,5,false
999,Ribs,medium,Hudson Square,8:47,22:04,4,true
1000,Polish,cheap,South Corona,8:00,22:23,1,true
